data_partition,cv_fold,BB_rating,BB_rating_4class,unit_norm,source_file,timestamp_chr,folder,unit,timestamp,processed_file,n_points,genotype,g_alias,treatment,structural_digital_biomass,structural_height,structural_height_max,structural_leaf_angle,structural_leaf_area,structural_leaf_area_index,structural_leaf_area_projected,structural_leaf_inclination,structural_light_penetration_depth,folder_rating,threshold_source,NDVI_bin1,NDVI_bin2,NDVI_bin3,NDVI_bin4,NDVI_bin5,NDVI_bin6,SRI_bin1,SRI_bin2,SRI_bin3,SRI_bin4,SRI_bin5,SRI_bin6,PSRI_bin1,PSRI_bin2,PSRI_bin3,PSRI_bin4,PSRI_bin5,PSRI_bin6,IPVI_bin1,IPVI_bin2,IPVI_bin3,IPVI_bin4,IPVI_bin5,IPVI_bin6,GB_NDVI_bin1,GB_NDVI_bin2,GB_NDVI_bin3,GB_NDVI_bin4,GB_NDVI_bin5,GB_NDVI_bin6,GR_NDVI_bin1,GR_NDVI_bin2,GR_NDVI_bin3,GR_NDVI_bin4,GR_NDVI_bin5,GR_NDVI_bin6,HUE_bin1,HUE_bin2,HUE_bin3,HUE_bin4,HUE_bin5,HUE_bin6,NPCI_bin1,NPCI_bin2,NPCI_bin3,NPCI_bin4,NPCI_bin5,NPCI_bin6,GREENNESS_bin1,GREENNESS_bin2,GREENNESS_bin3,GREENNESS_bin4,GREENNESS_bin5,GREENNESS_bin6,GNDVI_bin1,GNDVI_bin2,GNDVI_bin3,GNDVI_bin4,GNDVI_bin5,GNDVI_bin6,BNDVI_bin1,BNDVI_bin2,BNDVI_bin3,BNDVI_bin4,BNDVI_bin5,BNDVI_bin6,GRVI_bin1,GRVI_bin2,GRVI_bin3,GRVI_bin4,GRVI_bin5,GRVI_bin6,GLI_bin1,GLI_bin2,GLI_bin3,GLI_bin4,GLI_bin5,GLI_bin6,VARI_bin1,VARI_bin2,VARI_bin3,VARI_bin4,VARI_bin5,VARI_bin6,NGBI_bin1,NGBI_bin2,NGBI_bin3,NGBI_bin4,NGBI_bin5,NGBI_bin6,RGRI_bin1,RGRI_bin2,RGRI_bin3,RGRI_bin4,RGRI_bin5,RGRI_bin6,GI2_bin1,GI2_bin2,GI2_bin3,GI2_bin4,GI2_bin5,GI2_bin6,BLB_bin1,BLB_bin2,BLB_bin3,BLB_bin4,BLB_bin5,BLB_bin6,pcavg_wvl1,pcavg_wvl2,pcavg_wvl3,pcavg_wvl4,pcavg_ndvi,pcavg_sri,pcavg_psri,pcavg_ipvi,pcavg_gb_ndvi,pcavg_gr_ndvi,pcavg_hue,pcavg_npci,pcavg_greenness,pcavg_gndvi,pcavg_bndvi,pcavg_grvi,pcavg_gli,pcavg_vari,pcavg_ngbi,pcavg_rgri,pcavg_gi2,pcavg_blb,cluster_0_ratio,cluster_1_ratio,cluster_2_ratio,cluster_3_ratio,cluster_4_ratio,cluster_5_ratio,cluster_6_ratio,cluster_7_ratio,cluster_8_ratio,cluster_9_ratio,cluster_10_ratio,cluster_11_ratio
training_90,5,3,3,24-07-02,24-7-2_20230910T072424_VIs.csv,20230910,BB_rating_3,0024-07-02,20230910,24-7-2_20230910T072424_VIs_binned.csv,117292,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,33920100,471.922,570.304,18.248,71876.5,0.299,20560.5,3.19323,290.995,3,full_training_only,0.181260819,0.243406411,0.227861486,0.160693425,0.101549376,0.085228484,0.182901581,0.244054137,0.227850592,0.161402368,0.100925672,0.082865649,0.204216703,0.182305882,0.169555131,0.161452647,0.147942822,0.134526815,0.182241437,0.242894784,0.226070792,0.16168257,0.101924569,0.085185848,0.248416224,0.262169283,0.204948714,0.124647221,0.078493899,0.081324659,0.199488404,0.250520123,0.225844134,0.150613915,0.090697476,0.082835948,0.026890154,0.085231729,0.144118951,0.637434778,0.012106538,0.094217849,0.436989493,0.159197016,0.085598696,0.300419074,0.01779572,0,0.111986561,0.11113385,0.143016722,0.180570123,0.218157632,0.235135112,0.222637198,0.234498107,0.197806883,0.142450288,0.10099253,0.101614994,0.265448995,0.251984685,0.192491025,0.123549325,0.081664151,0.084861818,0.133531841,0.172411439,0.197896048,0.189466589,0.172445567,0.134248515,0.17257407,0.199089157,0.216487284,0.181605745,0.133795009,0.096448735,0.140611264,0.155291166,0.167154574,0.175928376,0.17842908,0.18258554,0.225309538,0.221381607,0.188310136,0.146503288,0.112330288,0.106165144,0.138698586,0.166831008,0.186817804,0.200056591,0.174822297,0.132773714,0.172599655,0.198142494,0.216956351,0.180403227,0.134690501,0.097207771,0.252370153,0.185460219,0.226468983,0.173797019,0.090253385,0.07165024,183.241158817311,245.618848685332,190.051879071036,424.866904818743,0.453559411357953,3.04228681718993,-0.156904338489984,0.535851009607613,0.0490314815156888,0.0565199283888273,-1.22602549628233,-0.0117526693588724,0.392577404085417,0.312470490842675,0.438243596390632,0.16661847713098,0.144761729182522,0.322141398987824,0.154069700852607,0.799113343987157,0.406526058668826,21583.1833078897,0.0958298194585477,0.0553155602980913,0.10802368208182,0.0662616388138306,0.0004388757895461,0.0025902276990861,0.400917336454228,0.0056967798564618,0.102378534671187,0.0443264547441612,0,0.11822109013304
training_90,5,3,3,24-07-02,24-7-2_20230911T090034_VIs.csv,20230911,BB_rating_3,0024-07-02,20230911,24-7-2_20230911T090034_VIs_binned.csv,120972,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,33254800,495.194,606.016,17.3695,67387.25,0.2805,18382.85,3.3499,312.95,3,full_training_only,0.185602553,0.227577882,0.218847146,0.167735961,0.110969641,0.089266817,0.187221237,0.228092719,0.218542223,0.168286051,0.11050223,0.08735554,0.210842776,0.17469192,0.163493508,0.157588289,0.149226698,0.144156811,0.186652556,0.226974337,0.216846352,0.168959587,0.111316886,0.089250281,0.240538664,0.244134716,0.206355505,0.139039069,0.087908999,0.082023048,0.203596082,0.232670607,0.218856694,0.15942628,0.099193982,0.086256355,0.026510267,0.085061006,0.155556658,0.620614688,0.013862712,0.09839467,0.420056084,0.157125013,0.089361491,0.315962313,0.017495099,0,0.119262187,0.119328329,0.144296911,0.177061975,0.203097096,0.236953502,0.223221667,0.219592248,0.193318231,0.147623929,0.109386884,0.106857039,0.251668058,0.237124739,0.197959471,0.1415638,0.088764686,0.082919247,0.143187965,0.169827394,0.188800026,0.181563299,0.171613832,0.145007485,0.177306665,0.189428078,0.202095202,0.182614951,0.144547431,0.104007673,0.148022505,0.156164157,0.16639914,0.169005461,0.175632964,0.184775774,0.220769333,0.209125066,0.186962063,0.155496888,0.12070478,0.10694187,0.149334574,0.166314985,0.179332746,0.190323492,0.171141609,0.143552594,0.177323202,0.188692194,0.202442473,0.181035695,0.145506561,0.104999876,0.234426148,0.161764706,0.205766624,0.217761135,0.104834177,0.075447211,261.263540323381,328.35359422015,265.398108653242,505.92891743544,0.453741861726529,3.08647640850196,-0.155949781923879,0.536832377179776,0.0536004956794246,0.0582377371440996,-1.2164472609436,-0.0067467239698654,0.392221004394034,0.314412321352405,0.443867143713122,0.165422805199561,0.146518849198119,0.32234385769572,0.157834912436662,0.816143001550629,0.407527645133006,25704.4570913352,0.094277974578037,0.0551531569076891,0.0999791623254844,0.0696561783704938,0.0020754323817461,0.0045259429047718,0.372685976245051,0.0065180245884559,0.114665555324026,0.0477349447801625,0,0.132727651594082
training_90,5,3,3,24-07-02,24-7-2_20230912T091950_VIs.csv,20230912,BB_rating_3,0024-07-02,20230912,24-7-2_20230912T091950_VIs_binned.csv,103742,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,31143150,517.214,662.8275,15.3415,60295.95,0.251,14073.05,3.78337,355.017,3,full_training_only,0.244136163,0.23492948,0.154122762,0.117267109,0.106286574,0.143257912,0.246264976,0.234980128,0.153955499,0.117702803,0.105663698,0.141432895,0.213988833,0.152174123,0.137236371,0.143793938,0.162704803,0.190101932,0.245447271,0.23397507,0.152695967,0.117999788,0.106623991,0.143257912,0.277881139,0.208145756,0.152070179,0.123169615,0.108121656,0.130611655,0.259092881,0.225015665,0.152272618,0.11472502,0.109586928,0.139306888,0.032214532,0.09741474,0.150209173,0.568988452,0.018102601,0.133070502,0.383216783,0.143062455,0.084224741,0.370658307,0.018837714,0,0.158104291,0.128392253,0.13081202,0.147239441,0.182938233,0.252513762,0.260908127,0.201089367,0.149599923,0.123011665,0.115521064,0.149869854,0.280263006,0.193513555,0.15699356,0.136786086,0.108894759,0.123549034,0.187850206,0.186972581,0.170384515,0.147238376,0.141278246,0.166276076,0.209842736,0.192342182,0.180221963,0.151767893,0.127604594,0.138220632,0.190529952,0.174569631,0.153832793,0.141790181,0.150059827,0.189217616,0.228523166,0.193146718,0.168262548,0.143918919,0.128156371,0.137992278,0.170602657,0.136346458,0.145620342,0.171426356,0.185875011,0.190129175,0.209929516,0.191541881,0.180578724,0.150331209,0.128395252,0.139223419,0.238235237,0.175030364,0.159482177,0.159887027,0.152175589,0.115189605,263.308958763085,339.68250081934,277.902691291859,507.432399606717,0.446155877861917,3.22647723750576,-0.141292111012319,0.53301858918684,0.0650424162243213,0.059147464759543,-1.05600051939674,0.0167493041126497,0.385649422013437,0.319581959527005,0.454809790252445,0.152945371587105,0.145142712284227,0.296417214728348,0.169463698218882,0.84617148918415,0.407858830875242,25780.8956284051,0.110682085647315,0.0711069181166538,0.0942256630712819,0.0980577141912329,0.0019354775961173,0.0048727350535417,0.29397862221228,0.0128480698717138,0.1149712596166,0.0634330898586809,0,0.133888364764582
training_90,1,3,3,24-08-02,24-8-2_20230907T091841_VIs.csv,20230907,BB_rating_3,0024-08-02,20230907,24-8-2_20230907T091841_VIs_binned.csv,141990,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,35555500,402.356,510.8195,21.158,88432.4,0.368,29247.35,2.77033,236.1055,3,full_training_only,0.13625383,0.181152939,0.189998944,0.189858084,0.171342043,0.131394161,0.137295878,0.181604456,0.18984348,0.19052124,0.170421412,0.130313535,0.198017989,0.182290089,0.178324658,0.173852103,0.156145009,0.111370152,0.136915871,0.180906434,0.188139592,0.19076663,0.171933655,0.131337817,0.197332188,0.178295502,0.189148455,0.179542077,0.139729134,0.115952644,0.154532009,0.179435171,0.191041623,0.187647017,0.162898796,0.124445383,0.025473625,0.103324178,0.1822734,0.603281921,0.011690964,0.073955912,0.408876298,0.151149352,0.087388835,0.335496737,0.017088777,0,0.132908406,0.148107194,0.163517273,0.173764834,0.18141353,0.200288763,0.179408264,0.177668693,0.181204178,0.175316398,0.15454014,0.131862327,0.208465683,0.17944149,0.181927668,0.174990316,0.132992922,0.122181921,0.110456803,0.161420068,0.18490473,0.187842074,0.189624203,0.165752122,0.147178555,0.167786511,0.187302795,0.186471715,0.169765607,0.141494816,0.113396758,0.152142354,0.170274841,0.179422128,0.190620155,0.194143763,0.19824183,0.189606068,0.172990159,0.15688887,0.143452331,0.138820743,0.170599553,0.183473389,0.185857171,0.186246216,0.163688708,0.110134963,0.147227857,0.167025862,0.187788765,0.184506705,0.170660074,0.142790737,0.245742658,0.160447919,0.17277273,0.186801887,0.132199451,0.102035355,156.934798225227,222.365906049722,158.897915346151,429.72468483696,0.492358392726347,3.36486792013011,-0.159545279151242,0.563841417594949,0.0920119926681643,0.0956008020620402,-1.39390680588079,-0.000638704472125,0.378030198659978,0.340587941512508,0.483581426384533,0.184978713606865,0.169936273352105,0.358257291956501,0.182006048548979,0.77025541918825,0.419112939872011,21830.1577017959,0.0836980655595831,0.102240886423449,0.0916855239730157,0.0431861872299976,0.0003404955629171,0.0015393236906881,0.283604429279781,0.0060367025842194,0.140475700676026,0.0481304665498577,0,0.199062218470466
training_90,1,3,3,24-08-02,24-8-2_20230908T074608_VIs.csv,20230908,BB_rating_3,0024-08-02,20230908,24-8-2_20230908T074608_VIs_binned.csv,153869,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,40208550,417.6275,542.207,21.14,96277.1,0.401,31614.95,2.77272,243.9345,3,full_training_only,0.126894579,0.166456519,0.175185233,0.182848044,0.186396724,0.1622189,0.127993744,0.16679592,0.17509857,0.18357066,0.185180358,0.161360748,0.192473461,0.17891945,0.175201035,0.172581243,0.161159469,0.119665343,0.127570519,0.166105551,0.173586377,0.18366697,0.18689068,0.162179904,0.176849836,0.169921685,0.179995451,0.178617619,0.162259123,0.132356286,0.14019056,0.163568652,0.177093759,0.182507702,0.183469603,0.153169724,0.025937648,0.100494577,0.185677427,0.599717942,0.013719463,0.074452944,0.407516274,0.146404115,0.088513588,0.340657983,0.01690804,0,0.150623944,0.164604186,0.165897569,0.167567919,0.165104641,0.186201742,0.164092865,0.159965683,0.171976758,0.17675389,0.173978604,0.153232201,0.193118375,0.172300613,0.175270865,0.178169623,0.153523681,0.127616844,0.118985548,0.159221673,0.173660909,0.178328793,0.186669874,0.183133204,0.158615535,0.159168021,0.17721157,0.179382515,0.171673708,0.153948651,0.121729911,0.150427339,0.16421017,0.17129997,0.186227576,0.206105033,0.206792232,0.176877785,0.167327023,0.159220585,0.149637292,0.140145083,0.188005932,0.181002097,0.176454831,0.175193879,0.161388746,0.117954514,0.158687033,0.158544036,0.177445564,0.177718557,0.172453689,0.155151121,0.232359995,0.153975135,0.167129181,0.198402537,0.145435403,0.102697749,163.384352923591,230.902371497833,162.283227940651,436.282292079626,0.504413382944046,3.52412541272066,-0.15573930746587,0.573243090300738,0.106252622240099,0.111289375609115,-1.36955494335519,-0.0038977692126871,0.371024391849508,0.354084193878915,0.49430565666715,0.185472836566462,0.168478028503083,0.348847600177141,0.179683786148824,0.780180578850387,0.418959604988299,22163.5530116203,0.0727118988470185,0.10247048721495,0.0923040619817646,0.0444936779386606,0.000596482718388,0.00129784151913,0.252567825328885,0.0079378084831641,0.150025235807316,0.0532508308152148,0,0.222343849345508
training_90,1,3,3,24-08-02,24-8-2_20230909T054017_VIs.csv,20230909,BB_rating_3,0024-08-02,20230909,24-8-2_20230909T054017_VIs_binned.csv,144240,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,42329450,452.232,600.6125,20.6595,93601.3,0.39,30091.55,2.834205,275.546,3,full_training_only,0.132815208,0.19295886,0.191593061,0.164020577,0.161143388,0.157468906,0.134243126,0.193379658,0.191564245,0.164729531,0.160006677,0.156076762,0.183368811,0.179236322,0.180165438,0.176060684,0.158726417,0.122442329,0.133723429,0.19242502,0.189929145,0.164859468,0.161649496,0.157413442,0.198914294,0.196154966,0.178025208,0.155229551,0.1422926,0.12938338,0.145986869,0.19153627,0.186690146,0.163790653,0.15875734,0.153238722,0.023717415,0.08843594,0.164247088,0.63363838,0.012319745,0.077641431,0.438575552,0.150313645,0.08646747,0.308863939,0.015779394,0,0.145128191,0.160013311,0.161996145,0.167182019,0.175515467,0.190164866,0.170787171,0.179439537,0.173192917,0.164089907,0.163812588,0.14867788,0.226419019,0.198790879,0.168812441,0.15231182,0.133724356,0.119941485,0.121382592,0.163646958,0.181453067,0.184983768,0.183728254,0.164805361,0.16834251,0.179999445,0.189680041,0.176060635,0.154889533,0.131027835,0.125150947,0.147144146,0.162676105,0.175209938,0.187750711,0.202068152,0.226793461,0.203935723,0.170256481,0.146329782,0.131558671,0.121125881,0.170107798,0.177389571,0.183340418,0.182762057,0.165320642,0.121079514,0.168384117,0.179264386,0.190033702,0.174604385,0.155478968,0.132234442,0.250249584,0.183485857,0.194155574,0.174091791,0.121776206,0.076240987,174.51230587909,238.677939545202,176.417200499168,424.827773155851,0.496164285778689,3.45974238255087,-0.152454666453443,0.567101356327835,0.0941567132458105,0.104192991460606,-1.30575572345029,-0.016293463746368,0.370556283021946,0.349224227865302,0.476252760152381,0.180777096952535,0.158107361823538,0.356188988443267,0.163123815515263,0.785947891473472,0.413433326932225,21581.1938150166,0.0739580419580419,0.0878601398601398,0.103517482517483,0.0465174825174825,0.0005454545454545,0.002097902097902,0.296867132867133,0.0091118881118881,0.127356643356643,0.05306993006993,0,0.199097902097902
training_90,1,3,3,24-08-02,24-8-2_20230910T072424_VIs.csv,20230910,BB_rating_3,0024-08-02,20230910,24-8-2_20230910T072424_VIs_binned.csv,177867,Exp59_4_IR24,Exp59_4_IR24,WW_Ixopt14_Check,50666800,478.377,655.89,20.393,105914,0.441,33405.2,2.86948,296.491,3,full_training_only,0.123996873,0.161625023,0.175493058,0.178467993,0.183062552,0.177354501,0.125317685,0.162208718,0.175695519,0.179507743,0.182111351,0.175158984,0.185131212,0.179403358,0.185772641,0.178941979,0.154106275,0.116644535,0.124716706,0.161214493,0.173654109,0.179266558,0.183821751,0.177326382,0.177192341,0.171580398,0.176871819,0.172041499,0.162139061,0.140174881,0.13660772,0.161528297,0.173668082,0.176164638,0.182557845,0.169473418,0.021701609,0.084102166,0.175254544,0.632416356,0.013049076,0.073476249,0.429984574,0.15569931,0.091437805,0.306157034,0.016721278,0,0.153105124,0.171196554,0.169869362,0.165690955,0.16017411,0.179963896,0.158901367,0.156876859,0.167786707,0.175693535,0.180074344,0.160667188,0.196441025,0.178145599,0.177093879,0.171874648,0.151284561,0.125160289,0.116291108,0.147601767,0.176774411,0.187779559,0.192646356,0.178906799,0.156843005,0.164047649,0.185003543,0.183586236,0.169565022,0.140954545,0.119851621,0.13546633,0.161776047,0.178685415,0.194390188,0.2098304,0.209978765,0.190822195,0.176244952,0.160518652,0.139745518,0.122689918,0.184417025,0.186380172,0.186085982,0.178855717,0.149725329,0.114535775,0.156876751,0.163518971,0.185138525,0.182146433,0.170116197,0.142203125,0.240634856,0.172938207,0.188444175,0.196247758,0.132509122,0.069225882,188.952841167839,257.347934130558,195.971495555668,457.896411363547,0.507734980870169,3.59023961721005,-0.158672830130942,0.576410479139117,0.106265013431302,0.115143765781199,-1.3484827547221,-0.0163628288554646,0.371135840617085,0.356185393930044,0.488801309146973,0.188514894167202,0.165395050403327,0.364185243595155,0.171047200262448,0.791053023862846,0.417430055464802,23262.4364501341,0.0717116297580805,0.085567274071126,0.0873980157489268,0.041623788270745,0.0010745657674048,0.0028939363788839,0.262381669841089,0.0099894817636523,0.140506581004634,0.0522955340137021,0,0.244557523381755
training_90,3,3,3,24-09-01,24-9-1_20230907T091841_VIs.csv,20230907,BB_rating_3,0024-09-01,20230907,24-9-1_20230907T091841_VIs_binned.csv,164322,Exp59_1_IR21-S,Exp59_1_IR21-S,WW_Ixopt18_3,36155350,346.278,451.9745,18.3705,104378,0.435,28589.25,3.1738,215.7195,3,full_training_only,0.054890815,0.143833532,0.167618132,0.188049273,0.216702778,0.22890547,0.055873311,0.144735392,0.168158826,0.189469559,0.215863023,0.225899889,0.174865783,0.190210974,0.190101409,0.192341405,0.170428399,0.082052031,0.05548117,0.143626604,0.166090513,0.188603111,0.217329649,0.228868953,0.149262996,0.156833867,0.169912485,0.183563178,0.180581083,0.159846392,0.073085233,0.142251164,0.164884521,0.18655631,0.212859447,0.220363327,0.015566997,0.06747727,0.156035102,0.708097516,0.008951936,0.04387118,0.513198502,0.152240208,0.083692165,0.237573037,0.013296088,0,0.17021691,0.186466879,0.175323174,0.166084427,0.161318986,0.140589624,0.105723467,0.148996385,0.166469879,0.184594598,0.202086351,0.19212932,0.183610868,0.173398091,0.177981059,0.18404908,0.153398578,0.127562323,0.081870419,0.151249444,0.17824304,0.186194878,0.196809515,0.205632704,0.152677473,0.175335826,0.188117305,0.179391312,0.159205222,0.145272862,0.091206502,0.125213227,0.152341846,0.171776002,0.207281411,0.252181012,0.234290838,0.212708851,0.179866165,0.148011688,0.123227172,0.101895286,0.211063429,0.190463364,0.184580255,0.179639912,0.153438344,0.080814697,0.152714009,0.174532036,0.188610539,0.177394015,0.16029521,0.14645419,0.143663052,0.21350154,0.20655177,0.198384878,0.163581261,0.074317499,122.041223938365,189.582514818466,144.424075899758,425.398589355047,0.552625520005686,3.92050886869046,-0.16126805182667,0.607270043136517,0.131676450880487,0.158796177962035,-1.41680908916454,-0.0568675337440698,0.351455953517822,0.386551653300248,0.500526911328203,0.210687549296149,0.169893761249284,0.391214026932592,0.153981184837747,0.71526499353318,0.419331300781255,21610.2146813999,0.0425361649738381,0.0886303477993228,0.110741766697445,0.0138935056940597,0,0,0.232028316405048,0.011449676823638,0.163533394890736,0.0518867343798091,0,0.285300092336103
training_90,3,3,3,24-09-01,24-9-1_20230908T074608_VIs.csv,20230908,BB_rating_3,0024-09-01,20230908,24-9-1_20230908T074608_VIs_binned.csv,159393,Exp59_1_IR21-S,Exp59_1_IR21-S,WW_Ixopt18_3,37816800,366.6545,478.874,17.8035,103147.5,0.4295,27580.25,3.271095,236.725,3,full_training_only,0.067478195,0.156114702,0.168996674,0.182782205,0.198795256,0.225832967,0.068644796,0.157136178,0.169659556,0.184255421,0.198402669,0.22190138,0.199811729,0.176591672,0.167529574,0.171037686,0.176497537,0.108531802,0.068143314,0.155757043,0.167296229,0.183673213,0.199378804,0.225751396,0.164543857,0.160986322,0.173886309,0.184251474,0.162354122,0.153977914,0.084754483,0.15044109,0.165072971,0.18380203,0.200730339,0.215199086,0.017466263,0.068635385,0.139159185,0.708105124,0.012240186,0.054393857,0.528891628,0.138338951,0.076505585,0.241107366,0.01515647,0,0.186434084,0.173050135,0.160576018,0.158348497,0.159440296,0.162150969,0.120636753,0.154049357,0.164935904,0.174416927,0.186100357,0.199860702,0.203596684,0.176929014,0.185086184,0.179589506,0.131775941,0.123022671,0.108298101,0.162689014,0.16451084,0.163555952,0.179223651,0.221722442,0.188181156,0.178224348,0.176140073,0.160219226,0.146533323,0.150701873,0.117057697,0.133226546,0.140060932,0.149162976,0.183378875,0.277112975,0.27144133,0.206714803,0.165247308,0.137749069,0.112961658,0.105885831,0.227333637,0.173663784,0.162419094,0.165528924,0.164587126,0.106467435,0.188237658,0.177464718,0.176472804,0.158637185,0.147387123,0.151800512,0.157641804,0.217939307,0.193283268,0.197260858,0.160891633,0.07298313,123.311713814283,189.222845419811,147.669696912662,420.305734881707,0.546186019564644,3.91340862648072,-0.157945668664279,0.602858638024576,0.124088000860631,0.15335260503982,-1.29510682136309,-0.06240524175334,0.353189357596416,0.384801341640691,0.490082929042926,0.203025938477244,0.157658944244316,0.403556839661293,0.140855579527327,0.75013918602073,0.414340241542219,21351.2888671209,0.0482600674343151,0.0812774349513327,0.12385647941981,0.0201412303581652,0,0,0.222628665945671,0.0146319740441503,0.171162287677333,0.0656148609962465,0,0.252426999172975
training_90,5,5,5,21-01-01,21-1-1_20230907T091620_VIs.csv,20230907,BB_rating_5,0021-01-01,20230907,21-1-1_20230907T091620_VIs_binned.csv,218927,Exp59_1_PB1,Exp59_1_PB1,WW_pXO99a_1,57619350,438.4685,555.529,24.346,131446.5,0.548,47145.35,2.42616,240.272,5,full_training_only,0.053762459,0.09731142,0.139321049,0.188063547,0.248430977,0.273110549,0.054315323,0.097690649,0.139183873,0.188869503,0.246582682,0.27335797,0.136829988,0.209397298,0.222822661,0.200092274,0.152219593,0.078638187,0.054155285,0.097206362,0.137850232,0.18866649,0.249079598,0.273042032,0.074755512,0.112178945,0.152301909,0.186651258,0.227203588,0.246908787,0.060481348,0.10314397,0.144797124,0.189798426,0.241436643,0.260342489,0.023035076,0.115604745,0.26489195,0.528888625,0.00737232,0.060207284,0.316615853,0.158707884,0.103074877,0.407664566,0.01393682,0,0.179526415,0.198898258,0.19730868,0.177927702,0.14641477,0.099924175,0.07619574,0.120188377,0.163605469,0.204085455,0.226221091,0.209703868,0.07249091,0.117296413,0.155857741,0.18923462,0.218934425,0.246185891,0.078487456,0.120221326,0.168146283,0.20298086,0.230673983,0.199490092,0.086079222,0.109888855,0.161934738,0.198023782,0.219119884,0.224953518,0.083677917,0.126156545,0.177942366,0.216400214,0.231532968,0.16428999,0.099434935,0.141453624,0.172248738,0.185145564,0.202385524,0.199331614,0.204699555,0.223487694,0.201231468,0.170037017,0.122079386,0.078464879,0.0861112,0.109400054,0.162103763,0.19570312,0.219978712,0.226703152,0.10280139,0.1342685,0.166484719,0.208571807,0.203296076,0.184577508,138.028251426275,215.047846999228,136.809982322875,488.728187934791,0.567798173790743,4.18529490658633,-0.15634816782301,0.61937852719456,0.186183614596035,0.17910674615615,-1.65738365479206,0.0309691617513145,0.3410542900959,0.40167044880172,0.578941824341422,0.216971960189046,0.219311446408754,0.358592514034329,0.244004623935101,0.703098686529286,0.443630153749493,24829.9548027927,0.0271013787212154,0.177263500169929,0.0308076679311833,0.0224627763642542,0.0001194095656247,0.0002388191312494,0.210000091853512,0.0156472457724421,0.162796572026931,0.0522508703120263,0,0.301311668151632
training_90,5,5,5,21-01-01,21-1-1_20230908T074346_VIs.csv,20230908,BB_rating_5,0021-01-01,20230908,21-1-1_20230908T074346_VIs_binned.csv,212667,Exp59_1_PB1,Exp59_1_PB1,WW_pXO99a_1,54636450,464.867,578.546,25.448,117539.5,0.4895,43394.8,2.327105,288.707,5,full_training_only,0.072244741,0.129527052,0.15121364,0.182638504,0.221558688,0.242817376,0.073161176,0.12996257,0.151306753,0.183596792,0.220380344,0.241592365,0.15888101,0.195155556,0.194840494,0.189122338,0.168389324,0.093611278,0.072846623,0.129202599,0.149864106,0.183151044,0.222174678,0.242760949,0.107191055,0.131303869,0.152576563,0.179327305,0.207784941,0.221816267,0.081098619,0.133570324,0.152637692,0.183620402,0.214913456,0.234159508,0.027531305,0.120954356,0.244203379,0.529489766,0.009169265,0.06865193,0.332920681,0.14744854,0.09562385,0.410168183,0.013838746,0,0.17873567,0.183705905,0.17833128,0.172378283,0.15970583,0.127143032,0.101502363,0.143375732,0.165443303,0.18800931,0.201462394,0.200206898,0.108715586,0.132066866,0.152925963,0.183001434,0.206409141,0.21688101,0.093011329,0.146746086,0.170303561,0.187382377,0.202692148,0.199864499,0.108798202,0.134369283,0.16591808,0.18285416,0.193582068,0.214478208,0.099136309,0.148187001,0.175767725,0.196099277,0.204317515,0.176492172,0.126827133,0.154455968,0.167947915,0.177396045,0.186458152,0.186914788,0.205005971,0.196137199,0.185522049,0.171404702,0.148262825,0.093667254,0.108817014,0.133866045,0.166049769,0.180987005,0.194141744,0.216138423,0.122731783,0.158078122,0.165347703,0.169292838,0.178866491,0.205683063,141.510859700847,217.153375935147,139.119995109726,477.860961032976,0.551594229449374,4.00201254467795,-0.154848960806448,0.607110863287877,0.166759662729284,0.16218522216874,-1.57243451666133,0.0244056829185873,0.346733734709954,0.390626551963711,0.558033263941194,0.20663052217532,0.205407597441964,0.298322628254576,0.227424151781693,0.72454810177575,0.437153183133122,24277.4541198776,0.0351910880819199,0.15942557534824,0.0449290257799586,0.0287780688002349,5.20998612249151e-05,0.0002368175510223,0.233374223830477,0.0149242420654279,0.160524408784984,0.0586265529310908,0,0.26393789696542
